params,values
ec50,976.6063474721389
ec50.ci.lower,807.7492275705653
ec50.ci.upper,1180.7624512269203
ec10,470.01849399496757
ec10.ci.lower,301.5078956234333
ec10.ci.upper,732.7084560770872
slope,-3.0044835632267803
slope.ci.lower,-4.651075640598534
slope.ci.upper,-1.3578914858550266
ntc,NA
confidence.level,0.95
