params,values
ec50,209.29658787929233
ec50.ci.lower,168.75414322255207
ec50.ci.upper,259.5791775028863
ec10,159.05791856205167
ec10.ci.lower,105.96787911553537
ec10.ci.upper,238.7461339082633
slope,-8.004929206558657
slope.ci.lower,-14.512197212302748
slope.ci.upper,-1.4976612008145667
ntc,NA
confidence.level,0.95
