params,values
ec50,1.7961965448900827
ec50.ci.lower,1.6715141771174387
ec50.ci.upper,1.9301792781913052
ec10,1.4055482576732017
ec10.ci.lower,1.176068105821801
ec10.ci.upper,1.6798056973645303
slope,-8.959372616340543
slope.ci.lower,-13.693803862094088
slope.ci.upper,-4.224941370586999
ntc,NA
confidence.level,0.95
