params,values
ec50,2.1450425282171905
ec50.ci.lower,1.5995795172835143
ec50.ci.upper,2.8765106067839605
ec10,0.3089887627809038
ec10.ci.lower,0.1405013419989485
ec10.ci.upper,0.6795241537663615
slope,-1.1339846765980532
slope.ci.lower,-1.5207858034754425
slope.ci.upper,-0.747183549720664
ntc,NA
confidence.level,0.95
