params,values
ec50,91.57538497163532
ec50.ci.lower,78.63621237366803
ec50.ci.upper,106.64362994562735
ec10,32.145531535845926
ec10.ci.lower,22.902283676473022
ec10.ci.upper,45.119308289050046
slope,-2.0988305231173685
slope.ci.lower,-2.592211086462559
slope.ci.upper,-1.605449959772178
ntc,NA
confidence.level,0.95
