params,values
ec50,159.48855976819465
ec50.ci.lower,101.84317024206523
ec50.ci.upper,249.76245963744248
ec10,8.165723840323222
ec10.ci.lower,2.598001832513699
ec10.ci.upper,25.665511471909802
slope,-0.7393011196888752
slope.ci.lower,-1.03975603347307
slope.ci.upper,-0.43884620590468054
ntc,NA
confidence.level,0.95
