params,values
ec50,20.415622609933195
ec50.ci.lower,17.602419209571178
ec50.ci.upper,23.678429742463184
ec10,9.582073970989986
ec10.ci.lower,6.807134433178133
ec10.ci.upper,13.48822217143381
slope,-2.9047976699719027
slope.ci.lower,-4.0426031922874035
slope.ci.upper,-1.7669921476564014
ntc,NA
confidence.level,0.95
