params,values
ec50,0.5192453606095333
ec50.ci.lower,0.43621051728090116
ec50.ci.upper,0.6180862996957572
ec10,0.18061210701674354
ec10.ci.lower,0.11583209585009964
ec10.ci.upper,0.2816208492268213
slope,-2.080687703974506
slope.ci.lower,-2.7459463249865115
slope.ci.upper,-1.4154290829625005
ntc,NA
confidence.level,0.95
