params,values
ec50,48.48819723791719
ec50.ci.lower,38.784278083898485
ec50.ci.upper,60.62006017740563
ec10,18.808854945754895
ec10.ci.lower,11.330368518855405
ec10.ci.upper,31.223434946684907
slope,-2.320230019036555
slope.ci.lower,-3.4534660256594365
slope.ci.upper,-1.1869940124136735
ntc,NA
confidence.level,0.95
