params,values
ec50,0.48907770917379695
ec50.ci.lower,0.44098578241007563
ec50.ci.upper,0.5424143252497384
ec10,0.11327149400059852
ec10.ci.lower,0.08996268146047207
ec10.ci.upper,0.14261948560042734
slope,-1.5021527955789853
slope.ci.lower,-1.6880595135877239
slope.ci.upper,-1.3162460775702467
ntc,NA
confidence.level,0.95
