params,values
ec50,43.92892529669201
ec50.ci.lower,39.327381755316836
ec50.ci.upper,49.06887749936356
ec10,28.387216179735585
ec10.ci.lower,21.55882466694596
ec10.ci.upper,37.37838471642419
slope,-5.032210927846884
slope.ci.lower,-8.604679038282153
slope.ci.upper,-1.4597428174116152
ntc,NA
confidence.level,0.95
