params,values
ec50,0.1715045540604633
ec50.ci.lower,0.13117542730222465
ec50.ci.upper,0.22423263768533228
ec10,0.059862181757960604
ec10.ci.lower,0.03333675555218452
ec10.ci.upper,0.10749338816771235
slope,-2.0875011108265324
slope.ci.lower,-3.1197892809724923
slope.ci.upper,-1.0552129406805726
ntc,NA
confidence.level,0.95
