params,values
ec50,0.06797854923733855
ec50.ci.lower,0.059149738137768526
ec50.ci.upper,0.0781251667699707
ec10,0.03847402925356979
ec10.ci.lower,0.026712202782399417
ec10.ci.upper,0.055414783238313704
slope,-3.8603300256098056
slope.ci.lower,-6.127925203309008
slope.ci.upper,-1.5927348479106036
ntc,NA
confidence.level,0.95
