params,values
ec50,7.258664458258503e-4
ec50.ci.lower,3.7718289325871395e-4
ec50.ci.upper,0.001396887575212638
ec10,4.881467847262017e-5
ec10.ci.lower,1.2447632011600735e-5
ec10.ci.upper,1.9143181869166258e-4
slope,-0.8139816832836887
slope.ci.lower,-1.188799354667414
slope.ci.upper,-0.4391640118999633
ntc,NA
confidence.level,0.95
