params,values
ec50,0.9281311258212149
ec50.ci.lower,0.7722493748559047
ec50.ci.upper,1.1154782571094874
ec10,0.27382529794798927
ec10.ci.lower,0.18243905423543788
ec10.ci.upper,0.41098817416331773
slope,-1.8000516827320043
slope.ci.lower,-2.3343253051015247
slope.ci.upper,-1.265778060362484
ntc,NA
confidence.level,0.95
