params,values
ec50,1.2755218680014435e-4
ec50.ci.lower,9.865094243802405e-5
ec50.ci.upper,1.6492047572399038e-4
ec10,3.1418296247238054e-5
ec10.ci.lower,1.6476504521446928e-5
ec10.ci.upper,5.9910118544520467e-5
slope,-1.5682710992093392
slope.ci.lower,-2.156180142542958
slope.ci.upper,-0.9803620558757203
ntc,NA
confidence.level,0.95
