params,values
ec50,3.277705982901991e-4
ec50.ci.lower,2.4302414005957518e-4
ec50.ci.upper,4.420695206541156e-4
ec10,1.8446039586815304e-4
ec10.ci.lower,1.192843709432686e-4
ec10.ci.upper,2.8524807881175193e-4
slope,-3.8220632061962414
slope.ci.lower,-5.503282814085236
slope.ci.upper,-2.1408435983072467
ntc,NA
confidence.level,0.95
