params,values
ec50,0.004322400035269594
ec50.ci.lower,0.001567476818956009
ec50.ci.upper,0.011919246166167977
ec10,2.960829092653178e-4
ec10.ci.lower,4.1847349770712665e-5
ec10.ci.upper,0.0020948779227201557
slope,-0.8196317114157938
slope.ci.lower,-1.5207737038037579
slope.ci.upper,-0.11848971902782979
ntc,NA
confidence.level,0.95
