log.concentration,curve.predict,ci.values
-0.22762196791346087,99.99955411916258,0.001203205885058672
-0.22466892090894935,99.9995457298246,0.0012240031464898751
-0.2217158739044378,99.99953718264027,0.001245157085949283
-0.2187628268999263,99.99952847463969,0.0012666737632750162
-0.21580977989541475,99.99951960279714,0.0012885593400785967
-0.21285673289090323,99.99951056402996,0.0013108200814296134
-0.2099036858863917,99.99950135519744,0.0013334623575677192
-0.20695063888188017,99.99949197309984,0.001356492645642468
-0.20399759187736866,99.9994824144772,0.0013799175314813574
-0.2010445448728571,99.99947267600821,0.0014037437113865695
-0.1980914978683456,99.99946275430905,0.0014279779939608663
-0.19513845086383408,99.99945264593231,0.0014526273019630689
-0.19218540385932253,99.99944234736567,0.0014776986741936002
-0.18923235685481102,99.999431855030707,0.001503199267410586
-0.18627930985029947,99.9994211652817,0.001529136358276983
-0.18332626284578796,99.99941027440437,0.001555517345339201
-0.1803732158412764,99.99939917861447,0.0015823497510377392
-0.1774201688367649,99.99938787405662,0.0016096412237503648
-0.17446712183225338,99.99937635680291,0.0016373995398682685
-0.17151407482774184,99.99936462285149,0.0016656326059058194
-0.16856102782323032,99.99935266812524,0.0016943484606443395
-0.1656079808187188,99.99934048847032,0.001723555277310534
-0.16265493381420726,99.99932807965473,0.001753261365790034
-0.15970188680969571,99.99931543736689,0.0017834751748766705
-0.1567488398051842,99.99930255721404,0.0018142052945579825
-0.15379579280067268,99.99928943472085,0.0018454604583375788
-0.15084274579616114,99.99927606532768,0.0018772495455949057
-0.14788969879164962,99.99926244438925,0.0019095815839829991
-0.1449366517871381,99.99924856717276,0.001942465751864801
-0.14198360478262656,99.9992344288564,0.0019759113807887273
-0.13903055777811504,99.99922002452767,0.002009927958003965
-0.13607751077360353,99.99920534918164,0.002044525129016255
-0.13312446376909198,99.99919039771918,0.002079712700184676
-0.13017141676458044,99.99917516494524,0.002115500641360165
-0.12721836976006892,99.99915964556705,0.002151899088566361
-0.1242653227555574,99.99914383419228,0.002188918346723434
-0.12131227575104588,99.99912772532707,0.00222656889241563
-0.11835922874653435,99.99911131337427,0.0022648613767031153
-0.11540618174202281,99.9990945926314,0.002303806627978905
-0.11245313473751128,99.99907755728871,0.0023434156548715022
-0.10950008773299977,99.99906020142711,0.0023836996491939785
-0.10654704072848824,99.9990425190162,0.002424669988940251
-0.10359399372397671,99.99902450391205,0.0024663382413292402
-0.10064094671946519,99.99900614985525,0.002508716165897676
-0.09768789971495365,99.99898745046849,0.002551815717642266
-0.09473485271044213,99.9989683992546,0.002595649050212078
-0.09178180570593059,99.99894898959413,0.0026402285191517876
-0.08882875870141907,99.99892921474304,0.0026855666851966988
-0.08587571169690753,99.9989090678305,0.002731676317620244
-0.08292266469239601,99.99888854185636,0.002778570397634806
-0.07996961768788449,99.99886762968877,0.002826262121846721
-0.07701657068337295,99.99884632406174,0.0028747649057662217
-0.07406352367886143,99.99882461757255,0.002924092387373209
-0.07111047667434989,99.99880250267923,0.00297425843073972
-0.06815742966983837,99.9987799716979,0.003025277129709954
-0.06520438266532685,99.9987570168001,0.0030771628116387
-0.06225133566081531,99.99873363001015,0.003129930041189115
-0.059298288656303794,99.99870980320227,0.0031835936241907314
-0.05634524165179225,99.99868552809784,0.003238168611558654
-0.05339219464728073,99.99866079626248,0.0032936703032748122
-0.050439147642769216,99.9986355991031,0.003350114252432273
-0.04748610063825767,99.99860992786495,0.0034075162693435438
-0.044533053633746156,99.99858377362865,0.00346589242571392
-0.04158000662923461,99.99855712730698,0.0035252590588807004
-0.038626959624723095,99.99852997964167,0.0035856327761194856
-0.03567391262021158,99.9985023212004,0.0036470304590183883
-0.032720865615700034,99.99847414237337,0.0037094692679213383
-0.029767818611188518,99.99844543336992,0.003772966646441428
-0.026814771606676974,99.99841618421529,0.003837540326045387
-0.023861724602165457,99.998386384747,0.00390320833071031
-0.02090867759765394,99.99835602461141,0.0039699889816537
-0.017955630593142397,99.9983250932601,0.004037900902137908
-0.01500258358863088,99.99829357994622,0.004106963022350102
-0.012049536584119336,99.9982614737207,0.004177194584358995
-0.00909648957960782,99.99822876342851,0.004248615147149364
-0.006143442575096303,99.99819543770481,0.004321244591735573
-0.0031903955705847586,99.99816148497086,0.004395103126355384
-2.3734856607324217e-4,99.99812689343018,0.004470211291745077
0.002715698438438302,99.99809165106433,0.0045465899664973225
0.0056687454429498185,99.99805574562879,0.004624260372502851
0.008621792447461335,99.99801916464868,0.004703244080477278
0.01157483945197288,99.99798189541444,0.0047835630155743675
0.014527886456484396,99.99794392497742,0.0048652394630870205
0.01748093346099594,99.99790524014537,0.0049482960742372375
0.020433980465507456,99.99786582747785,0.0050327558720564165
0.023387027470019,99.99782567328162,0.005118642257357462
0.02634007447453049,99.99778476360584,0.005205979014799837
0.029293121479042034,99.99774308423716,0.005294790319049101
0.03224616848355358,99.99770062069489,0.005385100741032385
0.03519921548806512,99.99765735822596,0.0054769352542910115
0.03815226249257661,99.99761328179977,0.005570319241431986
0.041105309497088155,99.99756837610289,0.0056652785006795795
0.0440583565015997,99.9975226255339,0.0057618392525286034
0.04701140350611119,99.99747601419787,0.005860028146500884
0.04996445051062273,99.99742852590084,0.005959872268006478
0.052917497515134276,99.99738014414423,0.006061399145311063
0.05587054451964582,99.99733085211912,0.006164636756611169
0.05882359152415731,99.99728063270037,0.006269613537218818
0.061776638528668854,99.9972294684407,0.006376358386857284
0.0647296855331804,99.99717734156461,0.006484900677069254
0.06768273253769189,99.99712423396227,0.006595270258739522
0.07063577954220343,99.99707012718312,0.006707497469733569
