params,values
ec50,52.99405390998399
ec50.ci.lower,48.661709840768275
ec50.ci.upper,57.71210586319074
ec10,23.776026157040924
ec10.ci.lower,19.57583768596422
ec10.ci.upper,28.877406366400916
slope,-2.7413898056789834
slope.ci.lower,-3.339719792836447
slope.ci.upper,-2.14305981852152
ntc,NA
confidence.level,0.95
