params,values
ec50,0.7140332316855997
ec50.ci.lower,0.6332369327414998
ec50.ci.upper,0.8051385343935865
ec10,0.21247488966278646
ec10.ci.lower,0.15475821924687538
ec10.ci.upper,0.29171684035208223
slope,-1.8128095957415018
slope.ci.lower,-2.2001006073040688
slope.ci.upper,-1.4255185841789348
ntc,NA
confidence.level,0.95
