params,values
ec50,3.2193654200904755
ec50.ci.lower,3.018992635650654
ec50.ci.upper,3.4330370951171947
ec10,2.2200692409402105
ec10.ci.lower,1.9287798066881816
ec10.ci.upper,2.5553499769534067
slope,-5.912144797104626
slope.ci.lower,-7.8170187401526015
slope.ci.upper,-4.007270854056651
ntc,NA
confidence.level,0.95
