params,values
ec50,1599.9977009178317
ec50.ci.lower,1229.08115879344
ec50.ci.upper,2082.8507740330447
ec10,439.94249543992026
ec10.ci.lower,244.91782042922466
ec10.ci.upper,790.2626234167202
slope,-1.7017932991131746
slope.ci.lower,-2.391957130149314
slope.ci.upper,-1.0116294680770348
ntc,NA
confidence.level,0.95
