params,values
ec50,55.26692373923943
ec50.ci.lower,47.27665902107831
ec50.ci.upper,64.60762927932551
ec10,26.95015957080734
ec10.ci.lower,19.02378770080076
ec10.ci.upper,38.17910041444618
slope,-3.0599288644634894
slope.ci.lower,-4.418889988923874
slope.ci.upper,-1.7009677400031045
ntc,NA
confidence.level,0.95
