params,values
ec50,0.025741426236905635
ec50.ci.lower,0.021499468840378507
ec50.ci.upper,0.03082034396429247
ec10,0.0067389904153450425
ec10.ci.lower,0.0045198315076759536
ec10.ci.upper,0.010047717872001757
slope,-1.639478117045893
slope.ci.lower,-2.140260833703159
slope.ci.upper,-1.138695400388627
ntc,NA
confidence.level,0.95
