params,values
ec50,6.957522498926355
ec50.ci.lower,6.594232283889637
ec50.ci.upper,7.340827140913709
ec10,6.293941968553259
ec10.ci.lower,6.007625484146777
ec10.ci.upper,6.593903965560221
slope,-21.92055610218015
slope.ci.lower,-30.89234005665847
slope.ci.upper,-12.948772147701833
ntc,NA
confidence.level,0.95
