params,values
ec50,0.8545176091731247
ec50.ci.lower,0.7388397763165021
ec50.ci.upper,0.9883067585063964
ec10,0.30564197408448757
ec10.ci.lower,0.22259121320180322
ec10.ci.upper,0.41967971232345935
slope,-2.1371318257419674
slope.ci.lower,-2.7230128627762715
slope.ci.upper,-1.5512507887076632
ntc,NA
confidence.level,0.95
