params,values
ec50,36.97103205025368
ec50.ci.lower,33.13240528323198
ec50.ci.upper,41.25439125763198
ec10,27.04617452603495
ec10.ci.lower,23.097895950874385
ec10.ci.upper,31.66935889089286
slope,-7.02910922980697
slope.ci.lower,-9.432045831981192
slope.ci.upper,-4.626172627632748
ntc,NA
confidence.level,0.95
