params,values
ec50,7.5197055085787685
ec50.ci.lower,7.139675924929593
ec50.ci.upper,7.919963249075273
ec10,6.606952260759281
ec10.ci.lower,5.9459400106885765
ec10.ci.upper,7.341449476026083
slope,-16.97934188541861
slope.ci.lower,-27.69939625662514
slope.ci.upper,-6.25928751421208
ntc,NA
confidence.level,0.95
