params,values
ec50,0.059700941922337276
ec50.ci.lower,0.05187654685166098
ec50.ci.upper,0.06870546870835467
ec10,0.014202969147088169
ec10.ci.lower,0.010332305361993381
ec10.ci.upper,0.019523651840098185
slope,-1.5302066046043201
slope.ci.lower,-1.874656447216437
slope.ci.upper,-1.1857567619922031
ntc,0.002881338328667219
confidence.level,0.95
