log.concentration,curve.predict,ci.values
2.193820026016113,99.99999999998856,1.5574980513770618e-9
2.19592934530505,99.99999999998805,1.6240015784261704e-9
2.1980386645939864,99.99999999998754,1.6933414002909741e-9
2.2001479838829234,99.99999999998698,1.7656383291429116e-9
2.20225730317186,99.99999999998641,1.8410183161884935e-9
2.204366622460797,99.99999999998582,1.9196126699515924e-9
2.206475941749734,99.99999999998519,2.0015582838123907e-9
2.2085852610386705,99.99999999998452,2.0869978731954878e-9
2.2106945803276075,99.99999999998386,2.1760802228152814e-9
2.212803899616544,99.99999999998313,2.2689604444042072e-9
2.214913218905481,99.99999999998239,2.365800245368076e-9
2.217022538194418,99.99999999998161,2.466768208830318e-9
2.2191318574833545,99.99999999998079,2.572040085547625e-9
2.2212411767722915,99.99999999997995,2.6817990981991568e-9
2.223350496061228,99.99999999997907,2.79623625857265e-9
2.225459815350165,99.99999999997816,2.915550698193643e-9
2.227569134639102,99.99999999997718,3.0399500129658717e-9
2.2296784539280385,99.99999999997617,3.1696506224161453e-9
2.2317877732169755,99.9999999999751,3.3048781441612047e-9
2.233897092505912,99.99999999997402,3.445867784240196e-9
2.236006411794849,99.99999999997287,3.5928647439843615e-9
2.238115731083786,99.99999999997166,3.746124644122547e-9
2.2402250503727226,99.99999999997043,3.905913966852014e-9
2.2423343696616596,99.99999999996912,4.07251051663397e-9
2.244443688950596,99.99999999996776,4.246203900505113e-9
2.246553008239533,99.99999999996632,4.427296028731086e-9
2.24866232752847,99.99999999996483,4.61610163666079e-9
2.2507716468174066,99.9999999999633,4.812948828678476e-9
2.2528809661063436,99.99999999996166,5.018179645187355e-9
2.25499028539528,99.99999999995997,5.23215065359767e-9
2.257099604684217,99.9999999999582,5.45523356433458e-9
2.259208923973154,99.99999999995634,5.687815872921932e-9
2.2613182432620906,99.99999999995444,5.9303015292447226e-9
2.2634275625510276,99.99999999995242,6.183111635138016e-9
2.265536881839964,99.9999999999503,6.446685171498641e-9
2.267646201128901,99.99999999994813,6.7214797561678046e-9
2.2697555204178377,99.99999999994583,7.0079724338829045e-9
2.2718648397067747,99.99999999994344,7.306660499654567e-9
2.2739741589957116,99.99999999994094,7.618062356978819e-9
2.276083478284648,99.99999999993834,7.942718412356842e-9
2.278192797573585,99.99999999993561,8.28119200765469e-9
2.280302116862522,99.99999999993277,8.634070391900175e-9
2.2824114361514587,99.99999999992978,9.001965734182742e-9
2.2845207554403957,99.9999999999267,9.38551617939107e-9
2.286630074729332,99.99999999992346,9.78538694859564e-9
2.288739394018269,99.99999999992009,1.0202271485962695e-8
2.2908487133072057,99.99999999991655,1.0636892654160092e-8
2.2929580325961427,99.99999999991287,1.1090003980305476e-8
2.2950673518850797,99.99999999990901,1.1562390954584876e-8
2.2971766711740162,99.99999999990499,1.2054872383767386e-8
2.2992859904629532,99.9999999999008,1.2568301801931105e-8
2.3013953097518898,99.99999999989642,1.310356894081137e-8
2.3035046290408268,99.99999999989184,1.3661601262290099e-8
2.3056139483297637,99.99999999988707,1.4243365555643247e-8
2.3077232676187003,99.99999999988208,1.4849869602280122e-8
2.3098325869076373,99.99999999987688,1.54821639108196e-8
2.311941906196574,99.99999999987143,1.614134352546771e-8
2.314051225485511,99.99999999986575,1.6828549910790086e-8
2.3161605447744478,99.99999999985982,1.7544972916096037e-8
2.3182698640633843,99.99999999985366,1.829185282279339e-8
2.3203791833523213,99.99999999984716,1.907048247820985e-8
2.322488502641258,99.99999999984044,1.9882209519523836e-8
2.324597821930195,99.99999999983338,2.072843869160529e-8
2.326707141219132,99.99999999982603,2.161063426271971e-8
2.3288164605080683,99.99999999981834,2.2530322542221875e-8
2.3309257797970053,99.99999999981031,2.3489094504535188e-8
2.333035099085942,99.99999999980194,2.448860852389166e-8
2.335144418374879,99.99999999979319,2.5530593224502666e-8
2.337253737663816,99.99999999978407,2.6616850451016594e-8
2.3393630569527524,99.99999999977452,2.7749258364333675e-8
2.3414723762416894,99.99999999976457,2.892977466805515e-8
2.343581695530626,99.99999999975418,3.01604399710646e-8
2.345691014819563,99.99999999974332,3.144338129197861e-8
2.3478003341085,99.99999999973197,3.278081571143212e-8
2.3499096533974364,99.99999999972013,3.417505417842719e-8
2.3520189726863734,99.9999999997078,3.562850547722725e-8
2.35412829197531,99.99999999969486,3.714368036155061e-8
2.356237611264247,99.9999999996814,3.8723195863110355e-8
2.358346930553184,99.99999999966734,4.036977978182773e-8
2.3604562498421204,99.99999999965263,4.208627536537001e-8
2.3625655691310574,99.9999999996373,4.387564618597453e-8
