params,values
ec50,116.68904316525214
ec50.ci.lower,89.38505546973079
ec50.ci.upper,152.33343788026278
ec10,42.57925785219344
ec10.ci.lower,23.787239578669364
ec10.ci.upper,76.21704877725008
slope,-2.1794268029998536
slope.ci.lower,-3.75317467057371
slope.ci.upper,-0.605678935425997
ntc,NA
confidence.level,0.95
