params,values
ec50,15051.057335526315
ec50.ci.lower,12467.996380781839
ec50.ci.upper,18169.26473178003
ec10,4121.456660350555
ec10.ci.lower,2479.385467038912
ec10.ci.upper,6851.054516922099
slope,-1.6963915100363263
slope.ci.lower,-2.252148250728265
slope.ci.upper,-1.1406347693443877
ntc,NA
confidence.level,0.95
