params,values
ec50,38.82680999102828
ec50.ci.lower,36.49800464364782
ec50.ci.upper,41.3042079641958
ec10,27.76769504045415
ec10.ci.lower,24.892693536944734
ec10.ci.upper,30.97474713675755
slope,-6.554222952434921
slope.ci.lower,-7.920273920668521
slope.ci.upper,-5.188171984201322
ntc,NA
confidence.level,0.95
