params,values
ec50,199.54131139629735
ec50.ci.lower,180.77627104572542
ec50.ci.upper,220.25421103903003
ec10,122.96378857599238
ec10.ci.lower,104.12730339255101
ec10.ci.upper,145.20776787966838
slope,-4.538506719609222
slope.ci.lower,-5.816612977575253
slope.ci.upper,-3.260400461643191
ntc,NA
confidence.level,0.95
