params,values
ec50,3.2423919554609038
ec50.ci.lower,3.094178854613903
ec50.ci.upper,3.3977045564644413
ec10,2.9181135416857584
ec10.ci.lower,2.3784461316853753
ec10.ci.upper,3.5802310292963284
slope,-20.85164510284325
slope.ci.lower,-55.76968682875318
slope.ci.upper,14.06639662306668
ntc,NA
confidence.level,0.95
