params,values
ec50,56.38180441967266
ec50.ci.lower,41.390653563565536
ec50.ci.upper,76.80255313524404
ec10,21.247319769578112
ec10.ci.lower,10.18492602511005
ec10.ci.upper,44.32517195291332
slope,-2.2514384788278115
slope.ci.lower,-3.740887646591215
slope.ci.upper,-0.761989311064408
ntc,NA
confidence.level,0.95
